video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
AquaCultureRd_TON_12.03.25_LS,TON,349,0,false,2,0.03,0.5428,0.5428,194.9,13361,13362,0
AquaCultureRd_TON_12.03.25_LS,TON,350,0,false,9,0.15,0.407,0.5245,435.0,13384,13392,0
AquaCultureRd_TON_12.03.25_LS,TON,369,0,false,1,0.02,0.3909,0.3909,381.2,13481,13481,0
AquaCultureRd_TON_12.03.25_LS,TON,394,0,false,1,0.02,0.5273,0.5273,497.7,14164,14164,0
AquaCultureRd_TON_12.03.25_LS,TON,405,0,false,1,0.02,0.5293,0.5293,1143.3,14275,14275,0
AquaCultureRd_TON_12.03.25_LS,TON,410,0,false,4,0.12,0.394,0.394,1680.5,14368,14374,0
AquaCultureRd_TON_12.03.25_LS,TON,464,0,false,2,0.03,0.3781,0.3781,996.8,15422,15423,0
AquaCultureRd_TON_12.03.25_LS,TON,469,0,false,4,0.07,0.5597,0.5597,469.2,15557,15560,0
AquaCultureRd_TON_12.03.25_LS,TON,484,0,false,1,0.02,0.5703,0.5703,361.3,15790,15790,0
AquaCultureRd_TON_12.03.25_LS,TON,489,0,false,1,0.02,0.3451,0.3451,196.4,15930,15930,0
AquaCultureRd_TON_12.03.25_LS,TON,497,0,false,4,0.12,0.2467,0.2467,1110.9,16038,16044,0
AquaCultureRd_TON_12.03.25_LS,TON,502,0,false,1,0.02,0.5423,0.5423,626.9,16143,16143,0
AquaCultureRd_TON_12.03.25_LS,TON,526,0,false,1,0.02,0.5429,0.5429,975.3,16975,16975,0
AquaCultureRd_TON_12.03.25_LS,TON,533,0,false,1,0.02,0.6457,0.6457,1748.4,17019,17019,0
AquaCultureRd_TON_12.03.25_LS,TON,557,0,false,7,0.17,0.3777,0.4478,840.7,17281,17290,0
AquaCultureRd_TON_12.03.25_LS,TON,563,0,false,1,0.02,0.4256,0.4256,807.0,17295,17295,0
AquaCultureRd_TON_12.03.25_LS,TON,565,0,false,4,0.07,0.4628,0.4628,1227.0,17317,17320,0
AquaCultureRd_TON_12.03.25_LS,TON,611,1,primary,7,0.15,0.4688,0.4882,225.6,18935,18943,7
AquaCultureRd_TON_12.03.25_LS,TON,621,0,false,1,0.02,0.4054,0.4054,593.2,19533,19533,0
AquaCultureRd_TON_12.03.25_LS,TON,622,0,false,1,0.02,0.5127,0.5127,244.3,19535,19535,0
ChipsRd_TON_12.03.25_LS,TON,3,0,false,5,0.08,0.3608,0.3608,612.6,17,21,0
ChipsRd_TON_12.03.25_LS,TON,28,0,false,1,0.02,0.5951,0.5951,741.2,490,490,0
ChipsRd_TON_12.03.25_LS,TON,31,0,false,1,0.02,0.4735,0.4735,947.7,962,962,0
ChipsRd_TON_12.03.25_LS,TON,35,0,duplicate,14,0.3,0.6792,0.7486,1360.4,1092,1109,12
ChipsRd_TON_12.03.25_LS,TON,49,1,primary,30,0.53,0.511,0.7044,1488.1,1235,1266,26
ChipsRd_TON_12.03.25_LS,TON,96,0,false,1,0.02,0.426,0.426,362.9,3209,3209,0
ChipsRd_TON_12.03.25_LS,TON,114,0,false,1,0.02,0.463,0.463,453.6,3293,3293,0
ChipsRd_TON_12.03.25_LS,TON,124,0,false,4,0.1,0.3127,0.3127,419.2,3339,3344,0
ChipsRd_TON_12.03.25_LS,TON,144,0,false,1,0.02,0.3941,0.3941,1000.7,5079,5079,0
ChipsRd_TON_12.03.25_LS,TON,160,0,false,1,0.02,0.388,0.388,626.2,7104,7104,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,5,0,false,2,0.03,0.3485,0.3485,978.6,572,573,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,22,0,false,6,0.18,0.4324,0.4717,872.9,1712,1722,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,97,0,false,1,0.02,0.5861,0.5861,1358.2,5946,5946,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,121,0,false,1,0.02,0.6719,0.6719,3303.3,7838,7838,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,165,0,false,1,0.02,0.503,0.503,2927.8,10851,10851,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,238,0,false,1,0.02,0.6094,0.6094,1741.5,16450,16450,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,244,0,false,1,0.02,0.5445,0.5445,1239.0,16458,16458,0
EMarseilles_MAS_12.22.25_LS_V1,MAS,254,1,primary,51,0.85,0.7589,0.7862,8650.2,17459,17509,44
EMarseilles_MAS_12.22.25_LS_V1,MAS,275,0,false,1,0.02,0.5604,0.5604,2102.4,17643,17643,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,12,0,false,1,0.02,0.4808,0.4808,755.5,1239,1239,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,37,0,false,1,0.02,0.6233,0.6233,1226.9,3923,3923,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,115,0,false,1,0.02,0.4501,0.4501,2747.7,5727,5727,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,137,0,false,1,0.02,0.725,0.725,2064.0,6268,6268,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,147,0,false,2,0.03,0.4977,0.4977,915.6,6587,6588,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,166,0,false,1,0.02,0.5062,0.5062,2482.7,7398,7398,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,208,0,false,1,0.02,0.4846,0.4846,1227.1,9146,9146,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,211,0,false,1,0.02,0.4176,0.4176,836.9,9164,9164,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,235,0,false,1,0.02,0.4773,0.4773,947.5,9510,9510,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,244,0,false,1,0.02,0.5886,0.5886,1698.4,9756,9756,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,245,0,false,2,0.03,0.5369,0.5369,1382.3,9770,9771,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,260,0,false,6,0.15,0.4503,0.4719,1079.9,10097,10105,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,274,0,false,1,0.02,0.4846,0.4846,2151.6,10463,10463,0
EMarseilles_MAS_12.22.25_LS_V2,MAS,280,0,false,2,0.07,0.4656,0.4656,1497.4,10830,10833,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,636,0,false,3,0.07,0.3731,0.3731,2601.9,832,835,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,646,1,primary,123,2.08,0.654,0.8071,1096.4,1117,1241,109
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,678,0,duplicate,1,0.02,0.3963,0.3963,987.4,1177,1177,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,697,1,primary,29,0.73,0.4829,0.6653,379.1,1194,1237,29
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,734,0,false,1,0.02,0.5281,0.5281,335.2,1253,1253,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,736,0,duplicate,10,0.47,0.3626,0.4179,351.1,1254,1281,10
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,766,0,false,2,0.03,0.6143,0.6143,397.6,1619,1620,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,785,0,false,1,0.02,0.6128,0.6128,491.5,1665,1665,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,787,0,false,1,0.02,0.5161,0.5161,2047.2,1722,1722,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,829,1,primary,12,0.2,0.6539,0.6926,784.4,2431,2442,12
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,830,0,duplicate,4,0.07,0.6586,0.6586,665.6,2444,2447,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,837,0,false,4,0.07,0.5103,0.5103,642.9,3039,3042,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,843,0,false,1,0.02,0.6058,0.6058,590.0,3213,3213,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,846,0,false,2,0.07,0.5266,0.5266,440.5,3389,3392,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,856,0,false,4,0.2,0.3167,0.3167,956.2,3474,3485,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,866,0,false,2,0.03,0.4523,0.4523,281.2,3642,3643,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,887,0,false,7,0.12,0.4089,0.4669,824.9,4137,4143,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,901,1,primary,17,0.42,0.5127,0.6469,418.9,5160,5184,14
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,905,0,false,3,0.05,0.5397,0.5397,372.8,5190,5192,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,932,0,false,1,0.02,0.443,0.443,448.3,6237,6237,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,983,1,primary,52,0.92,0.7344,0.807,1307.5,8452,8506,48
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,987,1,primary,52,0.87,0.6995,0.8361,2598.3,8488,8539,49
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,991,1,primary,55,0.93,0.7433,0.8556,2510.9,8499,8554,51
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,997,1,primary,50,0.83,0.789,0.8687,2387.4,8514,8563,49
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1004,1,primary,54,0.92,0.7008,0.8316,3718.7,8521,8575,49
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1006,0,duplicate,2,0.03,0.3296,0.3296,2443.8,8524,8525,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1015,1,primary,27,0.47,0.7504,0.851,3264.7,8543,8570,27
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1022,0,duplicate,1,0.02,0.4983,0.4983,3204.8,8554,8554,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1046,0,false,2,0.03,0.3815,0.3815,691.2,8680,8681,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1065,0,false,16,0.42,0.4886,0.6404,498.0,8791,8815,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1071,0,false,9,0.57,0.3879,0.5205,572.6,8858,8891,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1074,0,false,1,0.02,0.5365,0.5365,532.3,8876,8876,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1100,1,primary,42,0.9,0.5927,0.7317,1028.5,9325,9378,22
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1103,1,primary,12,0.23,0.4392,0.5886,732.4,9344,9357,9
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1116,0,duplicate,5,0.08,0.3685,0.3685,1113.8,9375,9379,5
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1134,1,primary,250,4.47,0.6748,0.8066,649.3,9402,9669,249
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1146,0,false,9,0.15,0.3004,0.38,663.6,9486,9494,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1171,0,false,1,0.02,0.5263,0.5263,483.1,9648,9648,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1186,1,primary,155,2.9,0.7032,0.8251,924.3,9676,9849,154
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1187,0,duplicate,37,0.62,0.5395,0.6965,659.9,9677,9713,37
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1197,0,duplicate,3,0.12,0.6385,0.6385,971.7,9696,9702,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1204,0,duplicate,63,1.42,0.6212,0.7819,909.3,9722,9806,63
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1254,0,duplicate,4,0.07,0.3995,0.3995,539.2,9860,9863,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1255,0,false,2,0.03,0.3784,0.3784,815.8,9862,9863,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1257,0,false,3,0.05,0.3141,0.3141,946.4,9868,9870,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1260,1,primary,55,1.58,0.5262,0.7267,1442.6,9873,9967,48
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1265,0,duplicate,32,0.98,0.5417,0.6972,1368.1,9890,9948,31
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1269,0,false,3,0.95,0.3231,0.3231,1349.5,9899,9955,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1283,0,false,2,0.03,0.5149,0.5149,1184.2,9923,9924,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1303,0,false,1,0.02,0.6625,0.6625,1212.3,9947,9947,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1338,0,duplicate,2,0.03,0.5315,0.5315,567.9,10293,10294,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1347,1,primary,16,0.27,0.5605,0.6758,489.1,10316,10331,15
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1351,0,false,6,0.17,0.5724,0.5877,1814.6,10368,10377,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1358,0,false,2,0.03,0.2866,0.2866,1015.0,10535,10536,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1401,0,false,2,0.03,0.4315,0.4315,544.1,11235,11236,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1407,0,false,3,0.07,0.3646,0.3646,1924.7,11657,11660,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1418,0,false,1,0.02,0.4224,0.4224,890.1,11675,11675,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1420,0,false,4,0.07,0.3343,0.3343,1993.3,11676,11679,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1422,0,false,1,0.02,0.3488,0.3488,874.2,11686,11686,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1431,0,false,1,0.02,0.5047,0.5047,736.6,11695,11695,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1434,0,false,3,0.05,0.2636,0.2636,739.5,11697,11699,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1440,0,false,3,0.12,0.4054,0.4054,793.4,11705,11711,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1450,0,false,7,0.12,0.5426,0.59,482.4,11820,11826,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1473,0,false,5,0.08,0.4715,0.4715,828.3,12154,12158,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1479,0,false,2,0.03,0.5156,0.5156,1542.1,12199,12200,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1493,0,false,2,0.03,0.4243,0.4243,1028.5,12216,12217,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1494,0,false,1,0.02,0.5493,0.5493,811.4,12217,12217,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1500,0,false,1,0.02,0.5242,0.5242,1069.2,12225,12225,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1519,0,duplicate,14,0.38,0.4377,0.5282,796.9,12251,12273,5
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1523,0,false,4,0.07,0.4631,0.4631,881.5,12255,12258,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1525,0,false,3,0.05,0.4958,0.4958,1041.3,12261,12263,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1557,0,duplicate,3,0.05,0.4371,0.4371,798.3,12331,12333,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1579,0,false,1,0.02,0.4807,0.4807,754.1,12358,12358,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1585,0,duplicate,3,0.05,0.3631,0.3631,812.4,12361,12363,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1588,0,false,3,0.05,0.5335,0.5335,947.8,12367,12369,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1597,0,duplicate,2,0.03,0.4879,0.4879,872.2,12374,12375,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1607,0,duplicate,12,0.2,0.6183,0.6974,787.8,12384,12395,12
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1632,0,duplicate,20,1.68,0.5082,0.6299,983.9,12408,12508,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1643,0,duplicate,1,0.02,0.4523,0.4523,863.2,12412,12412,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1651,0,duplicate,13,0.92,0.4274,0.5245,808.4,12419,12473,13
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1660,0,duplicate,48,1.65,0.5039,0.6723,901.3,12424,12522,48
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1675,0,duplicate,3,0.05,0.3876,0.3876,785.3,12454,12456,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1681,0,duplicate,4,0.13,0.4296,0.4296,825.0,12463,12470,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1710,0,false,9,0.17,0.4267,0.5428,743.1,12490,12499,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1724,1,primary,67,1.85,0.5874,0.7571,804.3,12500,12610,67
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1746,0,duplicate,79,1.75,0.5318,0.7689,793.5,12512,12616,61
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1767,0,duplicate,60,1.37,0.6438,0.7338,976.8,12530,12611,60
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1791,0,duplicate,25,2.1,0.4824,0.719,831.7,12565,12690,22
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1822,0,duplicate,1,0.02,0.4438,0.4438,984.1,12601,12601,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1828,0,duplicate,2,0.03,0.4851,0.4851,842.1,12604,12605,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1882,0,duplicate,3,0.07,0.4092,0.4092,657.5,12621,12624,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1885,0,duplicate,4,0.3,0.4476,0.4476,838.9,12623,12640,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1887,0,duplicate,20,0.58,0.515,0.6747,788.0,12624,12658,20
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1893,0,duplicate,2,0.28,0.485,0.485,747.8,12627,12643,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1905,0,duplicate,2,0.03,0.6912,0.6912,659.9,12634,12635,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1930,0,duplicate,1,0.02,0.4828,0.4828,763.5,12642,12642,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1935,0,duplicate,5,0.1,0.5025,0.5025,744.0,12645,12650,5
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1936,0,duplicate,13,0.55,0.5081,0.6577,827.4,12645,12677,13
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1941,0,duplicate,3,0.92,0.5262,0.5262,855.9,12647,12701,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1965,0,duplicate,20,0.42,0.6506,0.7217,746.7,12665,12689,20
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1988,0,duplicate,8,0.2,0.4721,0.6106,1011.7,12682,12693,8
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1990,0,duplicate,2,0.03,0.5616,0.5616,737.8,12685,12686,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2006,1,primary,109,2.33,0.6077,0.7534,775.2,12700,12839,109
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2018,0,duplicate,30,0.73,0.4847,0.667,872.5,12716,12759,30
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2021,0,false,1,0.02,0.465,0.465,418.4,12719,12719,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2034,0,false,1,0.02,0.5492,0.5492,626.3,12732,12732,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2045,0,duplicate,1,0.02,0.5336,0.5336,897.5,12748,12748,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2057,1,primary,99,1.92,0.5829,0.7736,896.9,12763,12877,95
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2062,0,false,1,0.02,0.5307,0.5307,3066.4,12773,12773,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2112,0,duplicate,9,0.17,0.5624,0.6285,719.5,12860,12869,9
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2125,0,duplicate,3,0.05,0.3835,0.3835,624.3,12886,12888,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2132,0,false,1,0.02,0.423,0.423,497.6,12899,12899,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2133,0,duplicate,2,0.05,0.365,0.365,647.6,12899,12901,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2138,0,duplicate,34,1.05,0.5323,0.7027,640.7,12928,12990,34
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2152,0,false,17,0.3,0.4008,0.5277,681.1,13065,13082,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2156,0,false,18,0.3,0.4565,0.6353,415.6,13087,13104,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2161,0,false,6,0.2,0.4268,0.4533,533.5,13128,13139,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2172,0,duplicate,30,0.63,0.5535,0.7335,565.2,13209,13246,29
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2181,1,primary,42,0.75,0.534,0.6808,579.2,13243,13287,39
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2215,0,false,1,0.02,0.6133,0.6133,1206.5,13501,13501,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2243,0,false,2,0.05,0.5444,0.5444,560.9,13839,13841,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2246,0,false,3,0.05,0.4322,0.4322,584.8,13891,13893,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2251,0,false,1,0.02,0.5022,0.5022,510.4,13915,13915,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2265,0,false,21,0.45,0.5903,0.7201,738.0,13952,13978,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2266,1,primary,127,2.22,0.6539,0.7827,489.1,13952,14084,80
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2279,1,primary,28,0.62,0.4864,0.6527,408.5,13982,14018,20
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2280,0,false,2,0.03,0.4744,0.4744,564.0,13982,13983,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2305,0,duplicate,7,0.12,0.4689,0.514,295.6,13997,14003,7
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2309,0,duplicate,17,0.28,0.4355,0.5467,340.5,14000,14016,9
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2316,0,duplicate,2,0.03,0.4358,0.4358,395.5,14008,14009,2
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2325,0,duplicate,4,0.07,0.3446,0.3446,378.3,14017,14020,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2332,0,false,2,0.03,0.4177,0.4177,442.7,14022,14023,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2335,1,primary,28,0.47,0.529,0.6018,279.4,14025,14052,28
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2348,0,false,1,0.02,0.442,0.442,586.6,14033,14033,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2352,0,false,4,0.07,0.3227,0.3227,471.9,14043,14046,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2366,0,false,16,0.3,0.4148,0.4913,486.0,14057,14074,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2369,0,duplicate,4,0.07,0.4156,0.4156,285.4,14058,14061,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2380,0,false,1,0.02,0.4537,0.4537,350.8,14074,14074,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2390,0,false,3,0.05,0.3278,0.3278,341.3,14089,14091,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2397,0,false,2,0.03,0.3522,0.3522,483.9,14124,14125,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2403,0,false,1,0.02,0.4208,0.4208,716.2,14128,14128,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2411,0,false,22,0.63,0.3908,0.5576,538.3,14135,14172,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2439,0,false,15,0.35,0.469,0.5763,556.3,14373,14393,0
