video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,149,1,primary,51,0.85,0.7745,0.8315,2515.9,8514,8564,49
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,150,1,primary,52,0.87,0.7396,0.8166,3943.0,8522,8573,50
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,151,1,primary,32,0.53,0.7338,0.8136,3324.7,8542,8573,30
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,160,1,primary,48,0.95,0.5695,0.744,1209.5,9330,9386,36
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,161,1,primary,17,0.33,0.5546,0.7147,851.8,9345,9364,14
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,164,0,duplicate,5,0.25,0.4174,0.4174,1237.8,9376,9390,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,176,0,duplicate,46,0.77,0.7386,0.7739,674.5,9404,9449,46
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,179,1,primary,331,6.07,0.6017,0.7745,755.2,9452,9815,330
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,185,0,false,3,0.05,0.5974,0.5974,826.6,9664,9666,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,186,1,primary,180,3.13,0.6889,0.7835,983.0,9676,9863,177
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,193,1,primary,95,1.8,0.6656,0.76,1561.7,9869,9976,83
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,201,0,false,5,0.17,0.2961,0.2961,1606.6,9973,9982,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,207,0,false,11,0.18,0.5389,0.5963,1460.9,10042,10052,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,208,0,duplicate,4,0.07,0.3354,0.3354,553.3,10294,10297,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,213,1,primary,7,0.12,0.3637,0.4019,626.6,10324,10330,7
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,222,0,false,4,0.07,0.5426,0.5426,843.1,11816,11819,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,227,0,false,13,0.22,0.3586,0.5821,951.0,12214,12226,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,235,0,duplicate,19,0.38,0.5062,0.6754,846.2,12252,12274,6
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,243,0,duplicate,15,0.25,0.5577,0.6794,858.3,12326,12340,15
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,245,0,duplicate,14,0.23,0.4401,0.5232,922.8,12343,12356,14
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,248,0,duplicate,13,0.42,0.4031,0.4776,964.4,12346,12370,10
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,251,0,false,13,0.32,0.2932,0.3756,920.5,12361,12379,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,254,0,duplicate,3,0.05,0.406,0.406,842.1,12374,12376,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,256,0,duplicate,25,0.67,0.5115,0.6727,856.6,12385,12424,25
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,259,0,duplicate,4,0.07,0.4447,0.4447,1023.9,12389,12392,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,265,1,primary,146,3.27,0.5604,0.7441,934.9,12407,12602,146
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,266,0,false,9,0.15,0.4069,0.5176,984.1,12411,12419,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,274,1,primary,155,3.43,0.5457,0.7589,826.7,12453,12658,155
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,275,0,false,3,0.05,0.521,0.521,902.6,12461,12463,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,284,0,false,6,0.1,0.4453,0.4667,809.0,12499,12504,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,291,0,duplicate,94,1.9,0.5411,0.7688,775.6,12512,12625,76
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,304,0,duplicate,7,0.15,0.5089,0.5589,906.8,12604,12612,7
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,310,0,duplicate,3,0.07,0.4104,0.4104,878.2,12627,12630,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,311,0,duplicate,20,0.43,0.3921,0.6136,908.5,12632,12657,20
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,313,0,duplicate,4,0.07,0.5219,0.5219,856.3,12644,12647,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,314,0,false,4,0.07,0.2256,0.2256,763.8,12647,12650,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,320,1,primary,150,3.03,0.6239,0.7527,736.2,12664,12845,150
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,321,0,duplicate,70,1.58,0.534,0.7212,892.7,12665,12759,70
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,330,0,duplicate,4,0.22,0.2887,0.2887,801.6,12698,12710,4
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,333,0,duplicate,88,1.72,0.5836,0.7647,834.2,12754,12856,88
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,342,0,duplicate,18,0.35,0.4694,0.6209,848.2,12857,12877,16
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,343,0,duplicate,81,2.18,0.5154,0.7207,673.4,12860,12990,81
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,346,0,false,4,0.07,0.4371,0.4371,472.5,12896,12899,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,352,0,false,40,0.83,0.4229,0.5651,688.5,13065,13114,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,357,0,duplicate,45,0.75,0.4809,0.7411,575.9,13198,13242,33
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,358,0,false,5,0.1,0.3102,0.3102,502.8,13214,13219,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,361,1,primary,40,0.78,0.4287,0.585,564.0,13241,13287,37
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,362,0,false,3,0.05,0.3383,0.3383,891.4,13502,13504,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,375,1,primary,130,2.22,0.6642,0.7617,488.8,13953,14085,80
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,377,0,false,16,0.27,0.6633,0.715,377.1,13955,13970,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,382,0,false,3,0.05,0.26,0.26,409.7,13982,13984,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,391,1,primary,15,0.25,0.5616,0.6857,425.4,13992,14006,15
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,394,1,primary,7,0.12,0.3784,0.3925,349.5,13997,14003,7
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,395,0,duplicate,13,0.22,0.3643,0.4199,327.9,14004,14016,9
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,400,0,duplicate,3,0.05,0.4268,0.4268,397.6,14009,14011,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,403,0,duplicate,7,0.12,0.4378,0.4549,439.1,14015,14021,6
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,408,1,primary,28,0.47,0.3848,0.4704,304.7,14025,14052,28
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,414,0,false,10,0.17,0.6361,0.7007,767.7,14386,14395,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,420,0,false,43,0.97,0.5091,0.7308,602.4,14405,14462,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,428,1,primary,85,1.42,0.7943,0.8265,1838.4,15154,15238,79
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,430,1,primary,89,1.48,0.8155,0.8799,3715.2,15188,15276,76
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,432,1,primary,107,1.78,0.7886,0.8466,1680.3,15279,15385,102
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,434,1,primary,123,2.07,0.781,0.8192,1580.9,15316,15439,117
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,439,0,duplicate,27,0.45,0.6175,0.7536,672.6,15581,15607,25
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,440,0,duplicate,13,0.25,0.5533,0.6238,323.2,15582,15596,13
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,445,1,primary,94,1.6,0.7105,0.7705,627.5,15602,15697,91
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,446,0,duplicate,10,0.17,0.4611,0.5462,474.9,15607,15616,10
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,449,0,duplicate,15,1.45,0.527,0.6613,443.1,15618,15704,9
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,450,0,duplicate,37,0.62,0.5415,0.6342,295.1,15622,15658,37
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,453,0,duplicate,24,0.45,0.4864,0.573,324.4,15670,15696,22
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,456,0,false,4,0.07,0.3854,0.3854,1034.3,15785,15788,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,470,0,false,11,0.2,0.5591,0.6531,841.1,16852,16863,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,473,0,false,3,0.05,0.361,0.361,492.0,16904,16906,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,486,0,false,13,0.22,0.4596,0.595,527.0,16917,16929,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,487,0,false,4,0.07,0.428,0.428,513.9,16918,16921,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,491,0,false,10,0.17,0.4756,0.538,437.9,16934,16943,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,492,0,false,10,0.17,0.3164,0.3796,428.3,16938,16947,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,498,0,false,4,0.07,0.386,0.386,391.6,16956,16959,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,499,0,false,3,0.07,0.506,0.506,423.1,16965,16968,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,521,0,false,13,0.22,0.5057,0.6159,1024.0,18584,18596,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,522,0,false,12,0.28,0.464,0.6148,879.8,18617,18633,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,524,0,false,3,0.05,0.3604,0.3604,635.4,18665,18667,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,526,0,false,22,1.07,0.4453,0.6334,660.1,18677,18740,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,538,0,false,4,0.07,0.285,0.285,478.5,18810,18813,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,541,1,primary,136,2.27,0.7216,0.8277,3095.3,19158,19293,120
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,543,1,primary,88,1.47,0.7978,0.8522,4000.8,19228,19315,78
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,544,1,primary,58,0.97,0.7497,0.8801,4286.0,19296,19353,51
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,549,1,primary,3,0.05,0.6188,0.6188,1038.9,19434,19436,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,557,0,false,29,0.55,0.4348,0.6889,1559.2,20180,20212,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,561,0,false,21,0.45,0.4944,0.6832,731.4,20725,20751,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,569,1,primary,65,1.35,0.5439,0.7781,1032.3,20762,20842,65
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,573,0,duplicate,3,0.05,0.4552,0.4552,1115.2,20781,20783,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,575,0,duplicate,4,0.07,0.4305,0.4305,852.5,20782,20785,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,578,0,duplicate,3,0.05,0.39,0.39,685.5,20796,20798,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,582,1,primary,15,0.25,0.3659,0.5104,795.6,20802,20816,13
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,591,0,false,14,0.25,0.5739,0.7104,560.4,20886,20900,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,595,0,false,32,0.62,0.5373,0.6506,501.8,20902,20938,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,597,0,false,4,0.07,0.5298,0.5298,487.3,20920,20923,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,603,0,false,18,0.3,0.3681,0.5263,594.1,20944,20961,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,606,0,false,10,0.18,0.3569,0.4581,631.9,20975,20985,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,610,1,primary,142,2.7,0.6186,0.745,449.3,20988,21149,138
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,611,0,false,13,0.22,0.4148,0.541,614.2,20990,21002,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,620,0,duplicate,4,0.52,0.3609,0.3609,449.9,21135,21165,3
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,622,1,primary,91,1.58,0.5915,0.7674,879.3,21149,21243,87
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,624,0,duplicate,31,0.8,0.5335,0.6715,439.9,21158,21205,30
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,635,1,primary,22,0.6,0.468,0.6483,702.7,21263,21298,15
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,640,0,duplicate,12,0.2,0.4717,0.5818,656.5,21305,21316,12
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,642,0,duplicate,10,0.2,0.4656,0.5521,703.1,21321,21332,10
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,649,0,false,7,0.17,0.3016,0.3572,477.8,21391,21400,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,652,0,false,4,0.07,0.4056,0.4056,584.7,21407,21410,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,659,0,false,6,0.17,0.4195,0.4587,602.6,21423,21432,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,661,1,primary,45,0.92,0.6478,0.7787,662.8,21425,21479,29
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,666,1,primary,42,0.7,0.6699,0.7724,513.8,21521,21562,36
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,667,0,false,34,0.62,0.4955,0.6812,651.2,21610,21646,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,672,0,false,3,0.12,0.3249,0.3249,1841.3,21624,21630,0
FernRidgeRd_TON_12.03.25_LS,TON,61,0,false,6,0.1,0.2722,0.3022,435.0,581,586,0
FernRidgeRd_TON_12.03.25_LS,TON,80,1,primary,163,3.13,0.594,0.7352,575.4,4144,4331,154
FernRidgeRd_TON_12.03.25_LS,TON,84,0,duplicate,3,0.43,0.5262,0.5262,757.2,4333,4358,2
FernRidgeRd_TON_12.03.25_LS,TON,90,0,false,6,0.1,0.2918,0.3222,484.9,4519,4524,0
FernRidgeRd_TON_12.03.25_LS,TON,96,0,false,3,0.05,0.3738,0.3738,801.3,4624,4626,0
FernRidgeRd_TON_12.03.25_LS,TON,101,0,false,3,0.05,0.3709,0.3709,400.8,5350,5352,0
FernRidgeRd_TON_12.03.25_LS,TON,102,1,primary,115,2.78,0.5327,0.6818,417.4,5710,5876,106
FernRidgeRd_TON_12.03.25_LS,TON,114,0,false,16,0.35,0.3092,0.4744,491.0,6754,6774,0
FernRidgeRd_TON_12.03.25_LS,TON,129,1,primary,78,1.38,0.512,0.6385,465.0,7235,7317,78
FernRidgeRd_TON_12.03.25_LS,TON,131,0,false,8,0.18,0.3904,0.4907,446.2,7315,7325,0
FernRidgeRd_TON_12.03.25_LS,TON,153,0,false,3,0.05,0.4325,0.4325,1379.7,11997,11999,0
FernRidgeRd_TON_12.03.25_LS,TON,156,1,primary,70,1.25,0.7206,0.7726,1384.5,12083,12157,68
FernRidgeRd_TON_12.03.25_LS,TON,159,1,primary,91,1.72,0.6215,0.7165,429.4,12139,12241,87
FernRidgeRd_TON_12.03.25_LS,TON,166,1,primary,157,3.18,0.6666,0.7686,916.5,12540,12730,135
FernRidgeRd_TON_12.03.25_LS,TON,171,0,duplicate,115,2.6,0.5203,0.751,818.1,12748,12903,115
FernRidgeRd_TON_12.03.25_LS,TON,179,0,duplicate,39,0.98,0.5326,0.7699,841.4,12888,12946,39
FernRidgeRd_TON_12.03.25_LS,TON,184,0,duplicate,17,0.3,0.5412,0.6744,793.3,12969,12986,15
FernRidgeRd_TON_12.03.25_LS,TON,206,0,false,56,1.03,0.5195,0.6741,958.9,14212,14273,0
FernRidgeRd_TON_12.03.25_LS,TON,208,0,false,4,0.07,0.241,0.241,1103.0,14239,14242,0
FernRidgeRd_TON_12.03.25_LS,TON,211,1,primary,199,3.53,0.5858,0.6976,1061.7,14413,14624,117
FernRidgeRd_TON_12.03.25_LS,TON,213,0,false,5,0.08,0.3946,0.3946,610.6,14504,14508,0
FernRidgeRd_TON_12.03.25_LS,TON,227,0,false,4,0.07,0.3132,0.3132,1019.9,14702,14705,0
FernRidgeRd_TON_12.03.25_LS,TON,232,0,false,10,0.23,0.4607,0.5725,821.7,14748,14761,0
FernRidgeRd_TON_12.03.25_LS,TON,234,0,false,3,0.05,0.2534,0.2534,621.7,15721,15723,0
FernRidgeRd_TON_12.03.25_LS,TON,244,0,false,8,0.13,0.4466,0.4967,1059.5,16610,16617,0
FernRidgeRd_TON_12.03.25_LS,TON,248,0,false,8,0.13,0.2616,0.342,1059.1,16646,16653,0
FernRidgeRd_TON_12.03.25_LS,TON,250,0,false,3,0.05,0.335,0.335,1112.4,16841,16843,0
FernRidgeRd_TON_12.03.25_LS,TON,255,0,false,29,0.48,0.3516,0.5055,1008.6,17035,17063,0
FernRidgeRd_TON_12.03.25_LS,TON,263,0,false,7,0.12,0.4683,0.5334,1478.7,19726,19732,0
FernRidgeRd_TON_12.03.25_LS,TON,281,0,false,4,0.07,0.5691,0.5691,476.2,22025,22028,0
FernRidgeRd_TON_12.03.25_LS,TON,288,0,false,5,0.08,0.4999,0.4999,567.4,22333,22337,0
FernRidgeRd_TON_12.03.25_LS,TON,294,0,false,3,1.22,0.5698,0.5698,2261.0,23002,23074,0
FernRidgeRd_TON_12.03.25_LS,TON,300,0,false,21,0.38,0.3914,0.5051,1429.6,23140,23162,0
FernRidgeRd_TON_12.03.25_LS,TON,301,0,false,5,0.08,0.3648,0.3648,495.9,23610,23614,0
FernRidgeRd_TON_12.03.25_LS,TON,307,0,false,3,0.05,0.279,0.279,888.4,24754,24756,0
FernRidgeRd_TON_12.03.25_LS,TON,309,0,false,14,0.23,0.5107,0.6419,2300.7,24760,24773,0
FernRidgeRd_TON_12.03.25_LS,TON,312,0,false,3,0.05,0.5546,0.5546,1752.3,24788,24790,0
FernRidgeRd_TON_12.03.25_LS,TON,316,0,false,5,0.08,0.3367,0.3367,1099.0,24889,24893,0
FernRidgeRd_TON_12.03.25_LS,TON,323,0,false,5,0.62,0.4976,0.4976,1524.5,24946,24982,0
FernRidgeRd_TON_12.03.25_LS,TON,326,0,false,5,0.08,0.3465,0.3465,1445.5,24984,24988,0
FernRidgeRd_TON_12.03.25_LS,TON,345,0,false,4,0.07,0.6359,0.6359,1409.3,26177,26180,0
FernRidgeRd_TON_12.03.25_LS,TON,370,0,false,3,0.05,0.2697,0.2697,541.4,28104,28106,0
FernRidgeRd_TON_12.03.25_LS,TON,375,0,false,3,0.05,0.3583,0.3583,791.3,29927,29929,0
FernRidgeRd_TON_12.03.25_LS,TON,393,0,duplicate,139,2.47,0.498,0.5983,329.0,30636,30783,139
FernRidgeRd_TON_12.03.25_LS,TON,399,0,duplicate,6,0.1,0.2978,0.3332,344.2,30793,30798,6
FernRidgeRd_TON_12.03.25_LS,TON,407,0,duplicate,49,1.15,0.4515,0.5562,335.0,30806,30874,49
FernRidgeRd_TON_12.03.25_LS,TON,414,0,duplicate,7,0.12,0.334,0.4029,290.0,30883,30889,7
FernRidgeRd_TON_12.03.25_LS,TON,416,0,duplicate,18,0.3,0.324,0.5116,309.8,30891,30908,18
FernRidgeRd_TON_12.03.25_LS,TON,423,0,duplicate,86,1.43,0.4421,0.5931,342.4,30949,31034,83
FernRidgeRd_TON_12.03.25_LS,TON,437,1,primary,156,2.62,0.4957,0.6352,302.0,31051,31207,151
FernRidgeRd_TON_12.03.25_LS,TON,441,0,false,28,0.6,0.5252,0.638,515.1,31824,31859,0
FernRidgeRd_TON_12.03.25_LS,TON,443,0,false,5,0.08,0.352,0.352,562.9,31865,31869,0
FernRidgeRd_TON_12.03.25_LS,TON,449,0,duplicate,6,0.1,0.4657,0.4855,213.5,31930,31935,5
FernRidgeRd_TON_12.03.25_LS,TON,459,1,primary,39,0.68,0.5582,0.6694,183.4,31971,32011,39
FernRidgeRd_TON_12.03.25_LS,TON,476,0,false,5,0.08,0.4486,0.4486,798.9,32653,32657,0
FernRidgeRd_TON_12.03.25_LS,TON,480,0,false,16,0.27,0.2757,0.3914,518.1,32704,32719,0
FernRidgeRd_TON_12.03.25_LS,TON,484,0,false,3,0.05,0.5576,0.5576,1914.5,32907,32909,0
FernRidgeRd_TON_12.03.25_LS,TON,487,0,false,5,0.12,0.393,0.393,649.4,33653,33659,0
FernRidgeRd_TON_12.03.25_LS,TON,488,1,primary,219,3.72,0.6737,0.7749,685.8,33692,33914,216
FernRidgeRd_TON_12.03.25_LS,TON,494,0,duplicate,23,0.45,0.5775,0.6909,577.2,33819,33845,23
FernRidgeRd_TON_12.03.25_LS,TON,499,1,primary,219,3.88,0.6493,0.8,612.9,33858,34090,219
FernRidgeRd_TON_12.03.25_LS,TON,504,0,duplicate,139,2.32,0.698,0.7799,688.1,33923,34061,139
FernRidgeRd_TON_12.03.25_LS,TON,512,0,false,10,0.25,0.3544,0.4799,365.1,34020,34034,0
FernRidgeRd_TON_12.03.25_LS,TON,513,0,duplicate,16,1.27,0.4646,0.5809,677.8,34038,34113,10
FernRidgeRd_TON_12.03.25_LS,TON,519,0,duplicate,16,0.3,0.5853,0.6935,656.2,34125,34142,16
FernRidgeRd_TON_12.03.25_LS,TON,523,0,duplicate,82,2.28,0.5075,0.759,628.3,34162,34298,81
FernRidgeRd_TON_12.03.25_LS,TON,526,0,duplicate,23,0.43,0.4869,0.6375,683.3,34204,34229,23
FernRidgeRd_TON_12.03.25_LS,TON,527,1,primary,133,2.37,0.6388,0.7902,952.3,34213,34354,122
FernRidgeRd_TON_12.03.25_LS,TON,530,0,duplicate,3,0.05,0.4974,0.4974,731.0,34235,34237,3
FernRidgeRd_TON_12.03.25_LS,TON,535,0,duplicate,6,0.1,0.2828,0.318,441.2,34248,34253,6
FernRidgeRd_TON_12.03.25_LS,TON,544,0,duplicate,17,0.28,0.4513,0.5303,946.3,34358,34374,13
FernRidgeRd_TON_12.03.25_LS,TON,554,0,false,3,0.05,0.3716,0.3716,1191.5,34616,34618,0
FernRidgeRd_TON_12.03.25_LS,TON,555,1,primary,62,1.1,0.6429,0.7346,469.1,34623,34688,46
FernRidgeRd_TON_12.03.25_LS,TON,557,0,duplicate,59,0.98,0.6624,0.7806,1250.1,34633,34691,51
FernRidgeRd_TON_12.03.25_LS,TON,564,1,primary,138,2.3,0.6529,0.8171,1260.5,34692,34829,136
FernRidgeRd_TON_12.03.25_LS,TON,565,0,false,3,0.05,0.2429,0.2429,931.6,34692,34694,0
GiantCityRd_TON_12.03.25_LS,TON,87,0,duplicate,4,0.07,0.6212,0.6212,926.2,1537,1540,4
GiantCityRd_TON_12.03.25_LS,TON,98,1,primary,9,0.15,0.5166,0.6134,908.6,1548,1556,6
GiantCityRd_TON_12.03.25_LS,TON,106,0,false,3,0.05,0.373,0.373,1064.3,2260,2262,0
GiantCityRd_TON_12.03.25_LS,TON,113,0,false,4,0.07,0.225,0.225,2888.7,2628,2631,0
GiantCityRd_TON_12.03.25_LS,TON,119,1,primary,83,1.99,0.5149,0.6808,538.8,3672,3790,80
GiantCityRd_TON_12.03.25_LS,TON,120,0,false,6,0.12,0.5352,0.562,521.6,3684,3690,0
GiantCityRd_TON_12.03.25_LS,TON,123,1,primary,18,0.3,0.4105,0.5003,510.7,3698,3715,18
