video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
AquaCultureRd_TON_12.03.25_LS,TON,1317,0,false,19,0.6,0.1785,0.2598,2987.8,9624,9659,0
AquaCultureRd_TON_12.03.25_LS,TON,1318,0,false,1,0.02,0.208,0.208,754.7,9766,9766,0
AquaCultureRd_TON_12.03.25_LS,TON,1319,0,false,1,0.02,0.103,0.103,175.7,9779,9779,0
AquaCultureRd_TON_12.03.25_LS,TON,1320,0,false,1,0.02,0.1982,0.1982,336.7,9792,9792,0
AquaCultureRd_TON_12.03.25_LS,TON,1321,0,false,1,0.02,0.12,0.12,349.3,10394,10394,0
AquaCultureRd_TON_12.03.25_LS,TON,1322,0,false,5,0.08,0.2168,0.2168,745.8,10591,10595,0
AquaCultureRd_TON_12.03.25_LS,TON,1323,0,false,1,0.02,0.2208,0.2208,698.6,10980,10980,0
AquaCultureRd_TON_12.03.25_LS,TON,1324,0,false,2,0.03,0.166,0.166,369.8,10991,10992,0
AquaCultureRd_TON_12.03.25_LS,TON,1325,0,false,1,0.02,0.1171,0.1171,1560.1,11586,11586,0
AquaCultureRd_TON_12.03.25_LS,TON,1326,0,false,3,0.05,0.1593,0.1593,287.4,12112,12114,0
AquaCultureRd_TON_12.03.25_LS,TON,1327,0,false,2,0.05,0.132,0.132,236.5,12235,12237,0
AquaCultureRd_TON_12.03.25_LS,TON,1328,0,false,2,0.03,0.1877,0.1877,212.0,12564,12565,0
AquaCultureRd_TON_12.03.25_LS,TON,1329,0,false,4,0.07,0.1505,0.1505,222.6,12564,12567,0
AquaCultureRd_TON_12.03.25_LS,TON,1330,0,false,1,0.02,0.1834,0.1834,469.0,13483,13483,0
AquaCultureRd_TON_12.03.25_LS,TON,1331,0,false,1,0.02,0.1495,0.1495,397.6,13488,13488,0
AquaCultureRd_TON_12.03.25_LS,TON,1332,0,false,1,0.02,0.2397,0.2397,1354.8,13714,13714,0
AquaCultureRd_TON_12.03.25_LS,TON,1333,0,false,1,0.02,0.1136,0.1136,180.4,14252,14252,0
AquaCultureRd_TON_12.03.25_LS,TON,1334,0,false,1,0.02,0.1725,0.1725,5729.3,14732,14732,0
AquaCultureRd_TON_12.03.25_LS,TON,1335,0,false,1,0.02,0.1086,0.1086,383.7,14778,14778,0
AquaCultureRd_TON_12.03.25_LS,TON,1336,0,false,5,0.08,0.1706,0.1706,426.3,14788,14792,0
AquaCultureRd_TON_12.03.25_LS,TON,1337,0,false,1,0.02,0.1037,0.1037,211.2,15066,15066,0
AquaCultureRd_TON_12.03.25_LS,TON,1338,0,false,42,0.97,0.129,0.1904,239.0,15075,15132,0
AquaCultureRd_TON_12.03.25_LS,TON,1339,0,false,3,0.42,0.1088,0.1088,233.7,15115,15139,0
AquaCultureRd_TON_12.03.25_LS,TON,1340,0,false,1,0.02,0.105,0.105,213.9,15116,15116,0
AquaCultureRd_TON_12.03.25_LS,TON,1341,0,false,1,0.02,0.1105,0.1105,178.0,15117,15117,0
AquaCultureRd_TON_12.03.25_LS,TON,1342,0,false,3,0.15,0.1556,0.1556,244.8,15156,15164,0
AquaCultureRd_TON_12.03.25_LS,TON,1343,0,false,1,0.02,0.143,0.143,344.8,15196,15196,0
AquaCultureRd_TON_12.03.25_LS,TON,1344,0,false,4,0.15,0.2033,0.2033,208.4,15199,15207,0
AquaCultureRd_TON_12.03.25_LS,TON,1345,0,false,1,0.02,0.1303,0.1303,897.9,15285,15285,0
AquaCultureRd_TON_12.03.25_LS,TON,1346,0,false,7,0.32,0.188,0.2194,790.1,15367,15385,0
AquaCultureRd_TON_12.03.25_LS,TON,1347,0,false,1,0.02,0.1634,0.1634,770.0,15420,15420,0
AquaCultureRd_TON_12.03.25_LS,TON,1348,0,false,2,0.03,0.3203,0.3203,1981.6,15738,15739,0
AquaCultureRd_TON_12.03.25_LS,TON,1349,0,false,8,0.4,0.1889,0.2263,444.8,15782,15805,0
AquaCultureRd_TON_12.03.25_LS,TON,1350,0,false,2,0.08,0.1523,0.1523,2971.6,15872,15876,0
AquaCultureRd_TON_12.03.25_LS,TON,1351,0,false,4,0.15,0.158,0.158,4345.7,15881,15889,0
AquaCultureRd_TON_12.03.25_LS,TON,1352,0,false,2,0.07,0.1517,0.1517,1042.5,16192,16195,0
AquaCultureRd_TON_12.03.25_LS,TON,1353,0,false,1,0.02,0.1081,0.1081,384.4,16210,16210,0
AquaCultureRd_TON_12.03.25_LS,TON,1354,0,false,1,0.02,0.2888,0.2888,615.3,16230,16230,0
AquaCultureRd_TON_12.03.25_LS,TON,1355,0,false,1,0.02,0.1092,0.1092,701.2,17044,17044,0
AquaCultureRd_TON_12.03.25_LS,TON,1356,0,false,1,0.02,0.1568,0.1568,284.5,17129,17129,0
AquaCultureRd_TON_12.03.25_LS,TON,1357,0,false,3,0.43,0.2229,0.2229,953.5,17413,17438,0
AquaCultureRd_TON_12.03.25_LS,TON,1358,0,duplicate,1,0.02,0.1104,0.1104,1144.2,18725,18725,1
AquaCultureRd_TON_12.03.25_LS,TON,1359,0,false,2,0.07,0.1259,0.1259,611.5,18760,18763,0
AquaCultureRd_TON_12.03.25_LS,TON,1360,0,false,1,0.02,0.1072,0.1072,970.5,18776,18776,0
AquaCultureRd_TON_12.03.25_LS,TON,1361,1,primary,33,0.57,0.1615,0.236,293.5,18923,18956,19
AquaCultureRd_TON_12.03.25_LS,TON,1362,0,false,1,0.02,0.1105,0.1105,456.5,19059,19059,0
AquaCultureRd_TON_12.03.25_LS,TON,1363,0,false,1,0.02,0.1132,0.1132,228.0,19599,19599,0
ChipsRd_TON_12.03.25_LS,TON,5,0,false,3,0.05,0.3367,0.3367,1351.8,464,466,0
ChipsRd_TON_12.03.25_LS,TON,17,0,false,6,0.1,0.4338,0.4949,908.8,489,494,0
ChipsRd_TON_12.03.25_LS,TON,41,0,false,1,0.02,0.3896,0.3896,574.9,987,987,0
ChipsRd_TON_12.03.25_LS,TON,50,0,duplicate,6,0.15,0.5063,0.5612,1259.1,1100,1108,6
ChipsRd_TON_12.03.25_LS,TON,54,0,duplicate,2,0.03,0.4959,0.4959,905.2,1177,1178,2
ChipsRd_TON_12.03.25_LS,TON,56,0,duplicate,5,0.08,0.4793,0.4793,1067.1,1186,1190,5
ChipsRd_TON_12.03.25_LS,TON,70,0,duplicate,21,0.42,0.4716,0.6682,1460.5,1238,1262,21
ChipsRd_TON_12.03.25_LS,TON,89,0,false,1,0.02,0.4252,0.4252,276.6,1503,1503,0
ChipsRd_TON_12.03.25_LS,TON,115,0,false,1,0.02,0.4827,0.4827,1371.9,2588,2588,0
ChipsRd_TON_12.03.25_LS,TON,168,0,false,2,0.03,0.5629,0.5629,668.5,4021,4022,0
ChipsRd_TON_12.03.25_LS,TON,194,0,false,1,0.02,0.6244,0.6244,599.9,8016,8016,0
ChipsRd_TON_12.03.25_LS,TON,198,0,false,3,0.05,0.3,0.3,614.1,8040,8042,0
ChipsRd_TON_12.03.25_LS,TON,203,0,false,1,0.02,0.4481,0.4481,666.3,8188,8188,0
ChipsRd_TON_12.03.25_LS,TON,217,0,false,21,0.4,0.3629,0.4982,810.9,8582,8605,0
ChipsRd_TON_12.03.25_LS,TON,230,0,false,3,0.07,0.4419,0.4419,1226.6,8668,8671,0
ChipsRd_TON_12.03.25_LS,TON,1230,0,false,1,0.02,0.1036,0.1036,634.7,56,56,0
ChipsRd_TON_12.03.25_LS,TON,1231,0,false,4,0.47,0.1757,0.1757,418.3,198,225,0
ChipsRd_TON_12.03.25_LS,TON,1232,0,false,1,0.02,0.1139,0.1139,662.2,263,263,0
ChipsRd_TON_12.03.25_LS,TON,1233,0,false,1,0.02,0.186,0.186,636.1,299,299,0
ChipsRd_TON_12.03.25_LS,TON,1234,0,false,5,0.4,0.2592,0.2592,1281.7,461,484,0
ChipsRd_TON_12.03.25_LS,TON,1235,0,false,2,0.05,0.2624,0.2624,609.4,473,475,0
ChipsRd_TON_12.03.25_LS,TON,1236,0,false,13,0.97,0.1975,0.2939,881.8,477,534,0
ChipsRd_TON_12.03.25_LS,TON,1237,0,false,9,0.65,0.2363,0.319,621.6,480,518,0
ChipsRd_TON_12.03.25_LS,TON,1238,0,false,7,0.1,0.1814,0.2006,1160.1,483,488,0
ChipsRd_TON_12.03.25_LS,TON,1239,0,false,1,0.02,0.2152,0.2152,798.0,506,506,0
ChipsRd_TON_12.03.25_LS,TON,1240,0,false,1,0.02,0.1164,0.1164,283.0,526,526,0
ChipsRd_TON_12.03.25_LS,TON,1241,0,false,1,0.02,0.1068,0.1068,550.6,567,567,0
ChipsRd_TON_12.03.25_LS,TON,1242,0,false,1,0.02,0.1225,0.1225,429.9,729,729,0
ChipsRd_TON_12.03.25_LS,TON,1243,0,false,1,0.02,0.2475,0.2475,946.9,758,758,0
ChipsRd_TON_12.03.25_LS,TON,1244,0,false,5,0.28,0.1631,0.1631,374.6,771,787,0
ChipsRd_TON_12.03.25_LS,TON,1245,0,false,4,0.07,0.3725,0.3725,340.8,781,784,0
ChipsRd_TON_12.03.25_LS,TON,1246,0,false,2,0.02,0.1384,0.1384,373.4,783,783,0
ChipsRd_TON_12.03.25_LS,TON,1247,0,false,5,0.08,0.2955,0.2955,247.0,902,906,0
ChipsRd_TON_12.03.25_LS,TON,1248,0,false,1,0.02,0.1026,0.1026,261.3,963,963,0
ChipsRd_TON_12.03.25_LS,TON,1249,0,false,1,0.02,0.1072,0.1072,196.0,964,964,0
ChipsRd_TON_12.03.25_LS,TON,1250,0,false,1,0.02,0.1044,0.1044,197.2,965,965,0
ChipsRd_TON_12.03.25_LS,TON,1251,0,false,5,0.33,0.1875,0.1875,592.9,986,1005,0
ChipsRd_TON_12.03.25_LS,TON,1252,0,false,1,0.02,0.1204,0.1204,620.7,1011,1011,0
ChipsRd_TON_12.03.25_LS,TON,1253,0,false,7,0.08,0.1977,0.2198,617.4,1052,1056,0
ChipsRd_TON_12.03.25_LS,TON,1254,0,duplicate,2,0.07,0.4209,0.4209,1288.7,1099,1102,2
ChipsRd_TON_12.03.25_LS,TON,1255,0,false,1,0.02,0.1066,0.1066,696.0,1118,1118,0
ChipsRd_TON_12.03.25_LS,TON,1256,1,primary,28,1.57,0.2236,0.3969,1071.7,1174,1267,25
ChipsRd_TON_12.03.25_LS,TON,1257,0,false,2,0.03,0.1225,0.1225,390.5,1412,1413,0
ChipsRd_TON_12.03.25_LS,TON,1258,0,false,2,0.48,0.1778,0.1778,245.4,1444,1472,0
ChipsRd_TON_12.03.25_LS,TON,1259,0,false,3,0.1,0.2673,0.2673,345.5,1449,1454,0
ChipsRd_TON_12.03.25_LS,TON,1260,0,false,1,0.02,0.1969,0.1969,323.1,1449,1449,0
ChipsRd_TON_12.03.25_LS,TON,1261,0,false,2,0.03,0.2687,0.2687,317.6,1453,1454,0
ChipsRd_TON_12.03.25_LS,TON,1262,0,false,2,0.03,0.1787,0.1787,265.0,1482,1483,0
ChipsRd_TON_12.03.25_LS,TON,1263,0,false,3,0.03,0.188,0.188,341.0,1487,1488,0
ChipsRd_TON_12.03.25_LS,TON,1264,0,false,6,0.13,0.2508,0.2754,250.4,1494,1501,0
ChipsRd_TON_12.03.25_LS,TON,1265,0,false,5,0.35,0.1412,0.1412,288.6,1494,1514,0
ChipsRd_TON_12.03.25_LS,TON,1266,0,false,1,0.02,0.1102,0.1102,224.4,1501,1501,0
ChipsRd_TON_12.03.25_LS,TON,1267,0,false,1,0.02,0.3684,0.3684,290.5,1502,1502,0
ChipsRd_TON_12.03.25_LS,TON,1268,0,false,3,0.05,0.1435,0.1435,192.5,1509,1511,0
ChipsRd_TON_12.03.25_LS,TON,1269,0,false,1,0.02,0.1427,0.1427,460.4,1633,1633,0
ChipsRd_TON_12.03.25_LS,TON,1270,0,false,4,0.2,0.2139,0.2139,402.1,1633,1644,0
ChipsRd_TON_12.03.25_LS,TON,1271,0,false,2,0.07,0.1794,0.1794,439.4,1638,1641,0
ChipsRd_TON_12.03.25_LS,TON,1272,0,false,3,0.05,0.3841,0.3841,386.4,1643,1645,0
ChipsRd_TON_12.03.25_LS,TON,1273,0,false,1,0.02,0.1754,0.1754,357.8,1657,1657,0
ChipsRd_TON_12.03.25_LS,TON,1274,0,false,1,0.02,0.1478,0.1478,398.2,1660,1660,0
ChipsRd_TON_12.03.25_LS,TON,1275,0,false,2,0.03,0.1839,0.1839,691.5,1682,1683,0
ChipsRd_TON_12.03.25_LS,TON,1276,0,false,1,0.02,0.2821,0.2821,275.0,1689,1689,0
ChipsRd_TON_12.03.25_LS,TON,1277,0,false,1,0.02,0.1531,0.1531,309.8,1695,1695,0
ChipsRd_TON_12.03.25_LS,TON,1278,0,false,2,0.07,0.1602,0.1602,462.7,1699,1702,0
ChipsRd_TON_12.03.25_LS,TON,1279,0,false,5,0.07,0.1371,0.1371,458.8,1740,1743,0
ChipsRd_TON_12.03.25_LS,TON,1280,0,false,2,0.03,0.1774,0.1774,432.5,1842,1843,0
ChipsRd_TON_12.03.25_LS,TON,1281,0,false,1,0.02,0.1489,0.1489,452.4,1931,1931,0
ChipsRd_TON_12.03.25_LS,TON,1282,0,false,1,0.02,0.2379,0.2379,365.4,1937,1937,0
ChipsRd_TON_12.03.25_LS,TON,1283,0,false,4,0.07,0.315,0.315,4181.3,1995,1998,0
ChipsRd_TON_12.03.25_LS,TON,1284,0,false,2,0.05,0.1363,0.1363,582.6,2379,2381,0
ChipsRd_TON_12.03.25_LS,TON,1285,0,false,1,0.02,0.156,0.156,548.3,2388,2388,0
ChipsRd_TON_12.03.25_LS,TON,1286,0,false,2,0.03,0.22,0.22,349.3,2533,2534,0
ChipsRd_TON_12.03.25_LS,TON,1287,0,false,3,0.07,0.2158,0.2158,1720.1,2587,2590,0
ChipsRd_TON_12.03.25_LS,TON,1288,0,false,3,0.33,0.1308,0.1308,430.6,2668,2687,0
ChipsRd_TON_12.03.25_LS,TON,1289,0,false,8,1.03,0.2169,0.2668,551.3,2692,2753,0
ChipsRd_TON_12.03.25_LS,TON,1290,0,false,1,0.02,0.3388,0.3388,1085.0,2751,2751,0
ChipsRd_TON_12.03.25_LS,TON,1291,0,false,1,0.02,0.1266,0.1266,336.1,2955,2955,0
ChipsRd_TON_12.03.25_LS,TON,1292,0,false,4,0.07,0.1806,0.1806,1292.9,3124,3127,0
ChipsRd_TON_12.03.25_LS,TON,1293,0,false,1,0.02,0.1851,0.1851,561.7,3135,3135,0
ChipsRd_TON_12.03.25_LS,TON,1294,0,false,4,0.32,0.1304,0.1304,347.4,3179,3197,0
ChipsRd_TON_12.03.25_LS,TON,1295,0,false,3,0.05,0.1226,0.1226,206.9,3202,3204,0
ChipsRd_TON_12.03.25_LS,TON,1296,0,false,1,0.02,0.2034,0.2034,820.6,3220,3220,0
ChipsRd_TON_12.03.25_LS,TON,1297,0,false,3,0.1,0.1632,0.1632,275.8,3240,3245,0
