video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
AquaCultureRd_TON_12.03.25_LS,TON,157,0,false,2,0.03,0.1197,0.1197,572.0,3462,3463,0
AquaCultureRd_TON_12.03.25_LS,TON,165,0,false,1,0.02,0.0601,0.0601,566.7,3838,3838,0
AquaCultureRd_TON_12.03.25_LS,TON,180,0,false,1,0.02,0.059,0.059,2893.5,4386,4386,0
AquaCultureRd_TON_12.03.25_LS,TON,183,0,false,1,0.02,0.1146,0.1146,899.8,4546,4546,0
AquaCultureRd_TON_12.03.25_LS,TON,191,0,false,3,0.05,0.0455,0.0455,744.4,4766,4768,0
AquaCultureRd_TON_12.03.25_LS,TON,198,0,false,2,0.03,0.4478,0.4478,3026.0,4998,4999,0
AquaCultureRd_TON_12.03.25_LS,TON,211,0,false,1,0.02,0.1132,0.1132,480.7,5393,5393,0
AquaCultureRd_TON_12.03.25_LS,TON,219,0,false,1,0.02,0.0682,0.0682,518.7,5769,5769,0
AquaCultureRd_TON_12.03.25_LS,TON,222,0,false,1,0.02,0.0981,0.0981,609.5,5774,5774,0
AquaCultureRd_TON_12.03.25_LS,TON,229,0,false,1,0.02,0.0629,0.0629,1211.2,5922,5922,0
AquaCultureRd_TON_12.03.25_LS,TON,235,0,false,2,0.03,0.2686,0.2686,736.0,6056,6057,0
AquaCultureRd_TON_12.03.25_LS,TON,247,0,false,2,0.23,0.3608,0.3608,813.9,6088,6101,0
AquaCultureRd_TON_12.03.25_LS,TON,253,0,false,3,0.57,0.0591,0.0591,843.3,6106,6139,0
AquaCultureRd_TON_12.03.25_LS,TON,260,0,false,1,0.02,0.2796,0.2796,660.3,6169,6169,0
AquaCultureRd_TON_12.03.25_LS,TON,261,0,false,1,0.02,0.0576,0.0576,521.5,6170,6170,0
AquaCultureRd_TON_12.03.25_LS,TON,265,0,false,1,0.02,0.1791,0.1791,964.5,6186,6186,0
AquaCultureRd_TON_12.03.25_LS,TON,270,0,false,2,0.03,0.3673,0.3673,1871.4,6425,6426,0
AquaCultureRd_TON_12.03.25_LS,TON,275,0,false,1,0.02,0.0551,0.0551,687.7,6506,6506,0
AquaCultureRd_TON_12.03.25_LS,TON,276,0,false,1,0.02,0.142,0.142,639.3,6571,6571,0
AquaCultureRd_TON_12.03.25_LS,TON,278,0,false,2,0.03,0.1734,0.1734,1188.8,6577,6578,0
AquaCultureRd_TON_12.03.25_LS,TON,284,0,false,1,0.02,0.372,0.372,455.9,6590,6590,0
AquaCultureRd_TON_12.03.25_LS,TON,286,0,false,1,0.02,0.0631,0.0631,477.4,6593,6593,0
AquaCultureRd_TON_12.03.25_LS,TON,287,0,false,1,0.02,0.062,0.062,749.3,6594,6594,0
AquaCultureRd_TON_12.03.25_LS,TON,296,0,false,1,0.02,0.1017,0.1017,426.4,6614,6614,0
AquaCultureRd_TON_12.03.25_LS,TON,304,0,false,4,0.07,0.2406,0.2406,644.9,6620,6623,0
AquaCultureRd_TON_12.03.25_LS,TON,310,0,false,12,0.2,0.503,0.5983,863.7,6678,6689,0
AquaCultureRd_TON_12.03.25_LS,TON,311,0,false,1,0.02,0.1612,0.1612,1066.9,6701,6701,0
AquaCultureRd_TON_12.03.25_LS,TON,318,0,false,1,0.02,0.0521,0.0521,921.9,7291,7291,0
AquaCultureRd_TON_12.03.25_LS,TON,333,0,false,2,0.03,0.0546,0.0546,4513.6,7717,7718,0
AquaCultureRd_TON_12.03.25_LS,TON,359,0,false,1,0.02,0.1369,0.1369,642.4,8028,8028,0
AquaCultureRd_TON_12.03.25_LS,TON,365,0,false,1,0.02,0.5402,0.5402,679.3,8061,8061,0
AquaCultureRd_TON_12.03.25_LS,TON,373,0,false,1,0.02,0.0942,0.0942,497.1,8120,8120,0
AquaCultureRd_TON_12.03.25_LS,TON,395,0,false,2,0.03,0.1253,0.1253,1011.1,8663,8664,0
AquaCultureRd_TON_12.03.25_LS,TON,408,0,false,3,0.08,0.1377,0.1377,761.5,8685,8689,0
AquaCultureRd_TON_12.03.25_LS,TON,412,0,false,1,0.02,0.077,0.077,611.0,8695,8695,0
AquaCultureRd_TON_12.03.25_LS,TON,414,0,false,1,0.02,0.0784,0.0784,1074.3,8710,8710,0
AquaCultureRd_TON_12.03.25_LS,TON,423,0,false,1,0.02,0.071,0.071,751.8,8838,8838,0
AquaCultureRd_TON_12.03.25_LS,TON,424,0,false,1,0.02,0.0779,0.0779,573.1,8966,8966,0
AquaCultureRd_TON_12.03.25_LS,TON,431,0,false,2,0.03,0.1548,0.1548,1962.3,9131,9132,0
AquaCultureRd_TON_12.03.25_LS,TON,437,0,false,1,0.02,0.1371,0.1371,472.3,9263,9263,0
AquaCultureRd_TON_12.03.25_LS,TON,441,0,false,2,0.1,0.0683,0.0683,490.2,9297,9302,0
AquaCultureRd_TON_12.03.25_LS,TON,452,0,false,1,0.02,0.0875,0.0875,359.4,9421,9421,0
AquaCultureRd_TON_12.03.25_LS,TON,453,0,false,3,0.05,0.0902,0.0902,393.2,9427,9429,0
AquaCultureRd_TON_12.03.25_LS,TON,458,0,false,6,0.12,0.1134,0.1204,456.6,9454,9460,0
AquaCultureRd_TON_12.03.25_LS,TON,464,0,false,3,0.12,0.0665,0.0665,407.5,9482,9488,0
AquaCultureRd_TON_12.03.25_LS,TON,469,0,false,34,0.6,0.1816,0.4051,3007.7,9625,9660,0
AquaCultureRd_TON_12.03.25_LS,TON,483,0,false,1,0.02,0.0543,0.0543,469.0,9758,9758,0
AquaCultureRd_TON_12.03.25_LS,TON,492,0,false,1,0.02,0.0623,0.0623,354.2,9791,9791,0
AquaCultureRd_TON_12.03.25_LS,TON,504,0,false,4,0.07,0.2078,0.2078,755.0,10593,10596,0
AquaCultureRd_TON_12.03.25_LS,TON,509,0,false,2,0.03,0.166,0.166,363.0,10991,10992,0
AquaCultureRd_TON_12.03.25_LS,TON,512,0,false,3,0.07,0.1177,0.1177,274.8,12113,12116,0
AquaCultureRd_TON_12.03.25_LS,TON,519,0,false,1,0.02,0.1551,0.1551,208.4,12566,12566,0
AquaCultureRd_TON_12.03.25_LS,TON,548,0,false,5,0.08,0.1287,0.1287,425.4,14789,14793,0
AquaCultureRd_TON_12.03.25_LS,TON,552,0,false,3,0.05,0.0698,0.0698,212.6,15067,15069,0
AquaCultureRd_TON_12.03.25_LS,TON,554,0,false,5,0.08,0.0556,0.0556,272.3,15076,15080,0
AquaCultureRd_TON_12.03.25_LS,TON,558,0,false,12,0.42,0.0541,0.0728,236.4,15081,15105,0
AquaCultureRd_TON_12.03.25_LS,TON,559,0,false,17,0.48,0.0925,0.1686,237.6,15081,15109,0
AquaCultureRd_TON_12.03.25_LS,TON,560,0,false,2,0.03,0.1383,0.1383,265.4,15082,15083,0
AquaCultureRd_TON_12.03.25_LS,TON,563,0,false,6,0.15,0.0791,0.0823,246.6,15083,15091,0
AquaCultureRd_TON_12.03.25_LS,TON,564,0,false,14,0.45,0.052,0.0835,223.5,15083,15109,0
AquaCultureRd_TON_12.03.25_LS,TON,565,0,false,14,0.85,0.0597,0.0842,241.5,15083,15133,0
AquaCultureRd_TON_12.03.25_LS,TON,572,0,false,12,0.73,0.0709,0.0969,250.9,15088,15131,0
AquaCultureRd_TON_12.03.25_LS,TON,573,0,false,15,0.72,0.0708,0.1081,234.1,15088,15130,0
AquaCultureRd_TON_12.03.25_LS,TON,574,0,false,7,0.47,0.0651,0.0745,228.4,15088,15115,0
AquaCultureRd_TON_12.03.25_LS,TON,581,0,false,2,0.07,0.0645,0.0645,199.3,15091,15094,0
AquaCultureRd_TON_12.03.25_LS,TON,590,0,false,4,0.07,0.0427,0.0427,220.8,15104,15107,0
AquaCultureRd_TON_12.03.25_LS,TON,594,0,false,5,0.08,0.1155,0.1155,226.7,15105,15109,0
AquaCultureRd_TON_12.03.25_LS,TON,596,0,false,11,0.28,0.0749,0.1009,232.5,15105,15121,0
AquaCultureRd_TON_12.03.25_LS,TON,597,0,false,10,0.17,0.0603,0.0802,227.5,15106,15115,0
AquaCultureRd_TON_12.03.25_LS,TON,598,0,false,1,0.02,0.0547,0.0547,186.3,15106,15106,0
AquaCultureRd_TON_12.03.25_LS,TON,602,0,false,4,0.07,0.0589,0.0589,228.9,15109,15112,0
AquaCultureRd_TON_12.03.25_LS,TON,604,0,false,1,0.02,0.0528,0.0528,190.1,15109,15109,0
AquaCultureRd_TON_12.03.25_LS,TON,605,0,false,1,0.02,0.0534,0.0534,182.4,15109,15109,0
AquaCultureRd_TON_12.03.25_LS,TON,607,0,false,2,0.03,0.0721,0.0721,238.5,15114,15115,0
AquaCultureRd_TON_12.03.25_LS,TON,610,0,false,4,0.07,0.0842,0.0842,221.8,15115,15118,0
AquaCultureRd_TON_12.03.25_LS,TON,614,0,false,9,0.23,0.0956,0.1245,238.1,15116,15129,0
AquaCultureRd_TON_12.03.25_LS,TON,615,0,false,10,0.28,0.0785,0.1057,237.2,15117,15133,0
AquaCultureRd_TON_12.03.25_LS,TON,616,0,false,3,0.05,0.0732,0.0732,181.9,15117,15119,0
AquaCultureRd_TON_12.03.25_LS,TON,617,0,false,13,0.27,0.0614,0.0941,231.9,15117,15132,0
AquaCultureRd_TON_12.03.25_LS,TON,618,0,false,1,0.02,0.0692,0.0692,238.2,15117,15117,0
AquaCultureRd_TON_12.03.25_LS,TON,619,0,false,4,0.07,0.0434,0.0434,233.1,15117,15120,0
AquaCultureRd_TON_12.03.25_LS,TON,620,0,false,2,0.03,0.044,0.044,191.8,15117,15118,0
AquaCultureRd_TON_12.03.25_LS,TON,621,0,false,1,0.02,0.0851,0.0851,235.4,15118,15118,0
AquaCultureRd_TON_12.03.25_LS,TON,625,0,false,6,0.1,0.0721,0.0799,233.5,15127,15132,0
AquaCultureRd_TON_12.03.25_LS,TON,631,0,false,3,0.05,0.0697,0.0697,257.1,15130,15132,0
AquaCultureRd_TON_12.03.25_LS,TON,636,0,false,2,0.03,0.0659,0.0659,240.7,15133,15134,0
AquaCultureRd_TON_12.03.25_LS,TON,649,0,false,1,0.02,0.0584,0.0584,329.7,15152,15152,0
AquaCultureRd_TON_12.03.25_LS,TON,650,0,false,1,0.02,0.0743,0.0743,259.8,15153,15153,0
AquaCultureRd_TON_12.03.25_LS,TON,653,0,false,3,0.05,0.0874,0.0874,238.3,15160,15162,0
AquaCultureRd_TON_12.03.25_LS,TON,655,0,false,3,0.05,0.0485,0.0485,249.9,15165,15167,0
AquaCultureRd_TON_12.03.25_LS,TON,656,0,false,4,0.07,0.0587,0.0587,271.6,15165,15168,0
AquaCultureRd_TON_12.03.25_LS,TON,658,0,false,1,0.02,0.0701,0.0701,370.9,15197,15197,0
AquaCultureRd_TON_12.03.25_LS,TON,676,0,false,15,0.3,0.1733,0.3243,1022.4,15373,15390,0
AquaCultureRd_TON_12.03.25_LS,TON,687,0,false,4,0.08,0.1881,0.1881,1626.9,15738,15742,0
AquaCultureRd_TON_12.03.25_LS,TON,692,0,false,1,0.02,0.1232,0.1232,446.3,15785,15785,0
AquaCultureRd_TON_12.03.25_LS,TON,693,0,false,5,0.1,0.1536,0.1536,419.0,15791,15796,0
AquaCultureRd_TON_12.03.25_LS,TON,695,0,false,3,0.13,0.1073,0.1073,480.4,15798,15805,0
AquaCultureRd_TON_12.03.25_LS,TON,730,0,false,5,0.08,0.0794,0.0794,617.9,18759,18763,0
AquaCultureRd_TON_12.03.25_LS,TON,735,1,primary,24,0.45,0.127,0.2339,310.3,18922,18948,22
AquaCultureRd_TON_12.03.25_LS,TON,737,0,duplicate,12,0.37,0.106,0.1637,262.0,18927,18948,11
AquaCultureRd_TON_12.03.25_LS,TON,741,0,duplicate,9,0.28,0.0877,0.1081,323.8,18929,18945,9
AquaCultureRd_TON_12.03.25_LS,TON,742,0,duplicate,3,0.05,0.0812,0.0812,372.4,18930,18932,3
AquaCultureRd_TON_12.03.25_LS,TON,743,0,duplicate,7,0.13,0.0556,0.0666,295.7,18930,18937,7
AquaCultureRd_TON_12.03.25_LS,TON,744,0,duplicate,5,0.08,0.05,0.05,354.5,18930,18934,5
AquaCultureRd_TON_12.03.25_LS,TON,745,0,duplicate,2,0.03,0.1068,0.1068,342.9,18932,18933,2
AquaCultureRd_TON_12.03.25_LS,TON,751,0,false,5,0.08,0.0485,0.0485,208.4,18944,18948,0
AquaCultureRd_TON_12.03.25_LS,TON,752,0,duplicate,9,0.2,0.0927,0.1348,217.7,18945,18956,2
AquaCultureRd_TON_12.03.25_LS,TON,753,0,false,1,0.02,0.0783,0.0783,198.9,18945,18945,0
AquaCultureRd_TON_12.03.25_LS,TON,754,0,duplicate,4,0.07,0.0506,0.0506,226.9,18945,18948,2
AquaCultureRd_TON_12.03.25_LS,TON,755,0,false,4,0.25,0.0507,0.0507,189.5,18945,18959,0
AquaCultureRd_TON_12.03.25_LS,TON,756,0,false,2,0.03,0.1057,0.1057,188.5,18947,18948,0
AquaCultureRd_TON_12.03.25_LS,TON,757,0,false,2,0.03,0.0633,0.0633,198.9,18950,18951,0
AquaCultureRd_TON_12.03.25_LS,TON,1757,0,false,3,0.05,0.0438,0.0438,350.1,60,62,0
AquaCultureRd_TON_12.03.25_LS,TON,1758,0,false,1,0.02,0.029,0.029,379.5,61,61,0
AquaCultureRd_TON_12.03.25_LS,TON,1759,0,false,1,0.02,0.0375,0.0375,242.3,243,243,0
AquaCultureRd_TON_12.03.25_LS,TON,1760,0,false,2,0.03,0.0446,0.0446,386.4,362,363,0
AquaCultureRd_TON_12.03.25_LS,TON,1761,0,false,2,0.1,0.0234,0.0234,370.1,363,368,0
AquaCultureRd_TON_12.03.25_LS,TON,1762,0,false,1,0.02,0.0201,0.0201,354.2,363,363,0
AquaCultureRd_TON_12.03.25_LS,TON,1763,0,false,4,0.13,0.0419,0.0419,480.2,420,427,0
AquaCultureRd_TON_12.03.25_LS,TON,1764,0,false,1,0.02,0.0289,0.0289,1962.4,459,459,0
AquaCultureRd_TON_12.03.25_LS,TON,1765,0,false,1,0.02,0.0423,0.0423,398.0,474,474,0
AquaCultureRd_TON_12.03.25_LS,TON,1766,0,false,1,0.02,0.0321,0.0321,632.3,477,477,0
AquaCultureRd_TON_12.03.25_LS,TON,1767,0,false,4,0.07,0.0462,0.0462,238.0,510,513,0
AquaCultureRd_TON_12.03.25_LS,TON,1768,0,false,1,0.02,0.0381,0.0381,341.2,510,510,0
AquaCultureRd_TON_12.03.25_LS,TON,1769,0,false,2,0.48,0.0236,0.0236,482.2,510,538,0
AquaCultureRd_TON_12.03.25_LS,TON,1770,0,false,1,0.02,0.0211,0.0211,327.9,510,510,0
AquaCultureRd_TON_12.03.25_LS,TON,1771,0,false,1,0.02,0.0355,0.0355,786.4,518,518,0
AquaCultureRd_TON_12.03.25_LS,TON,1772,0,false,1,0.02,0.0252,0.0252,932.9,518,518,0
AquaCultureRd_TON_12.03.25_LS,TON,1773,0,false,12,1.18,0.0804,0.1457,704.2,572,642,0
AquaCultureRd_TON_12.03.25_LS,TON,1774,0,false,1,0.02,0.0284,0.0284,852.3,572,572,0
AquaCultureRd_TON_12.03.25_LS,TON,1775,0,false,1,0.02,0.0521,0.0521,632.1,598,598,0
AquaCultureRd_TON_12.03.25_LS,TON,1776,0,false,5,0.47,0.0465,0.0465,750.5,600,627,0
AquaCultureRd_TON_12.03.25_LS,TON,1777,0,false,1,0.02,0.031,0.031,496.8,600,600,0
AquaCultureRd_TON_12.03.25_LS,TON,1778,0,false,2,0.05,0.065,0.065,690.6,616,618,0
AquaCultureRd_TON_12.03.25_LS,TON,1779,0,false,2,0.03,0.0384,0.0384,218.3,618,619,0
AquaCultureRd_TON_12.03.25_LS,TON,1780,0,false,1,0.02,0.0305,0.0305,799.2,622,622,0
AquaCultureRd_TON_12.03.25_LS,TON,1781,0,false,1,0.02,0.0294,0.0294,819.7,631,631,0
AquaCultureRd_TON_12.03.25_LS,TON,1782,0,false,1,0.02,0.0434,0.0434,1813.9,702,702,0
AquaCultureRd_TON_12.03.25_LS,TON,1783,0,false,1,0.02,0.0673,0.0673,972.2,740,740,0
AquaCultureRd_TON_12.03.25_LS,TON,1784,0,false,1,0.02,0.0204,0.0204,1372.3,740,740,0
AquaCultureRd_TON_12.03.25_LS,TON,1785,0,false,1,0.02,0.0202,0.0202,1151.3,740,740,0
AquaCultureRd_TON_12.03.25_LS,TON,1786,0,false,2,0.1,0.0415,0.0415,1952.3,793,798,0
AquaCultureRd_TON_12.03.25_LS,TON,1787,0,false,1,0.02,0.0282,0.0282,1101.2,840,840,0
AquaCultureRd_TON_12.03.25_LS,TON,1788,0,false,1,0.02,0.028,0.028,589.4,880,880,0
AquaCultureRd_TON_12.03.25_LS,TON,1789,0,false,1,0.02,0.0249,0.0249,1163.3,887,887,0
AquaCultureRd_TON_12.03.25_LS,TON,1790,0,false,2,0.07,0.1349,0.1349,1581.7,908,911,0
AquaCultureRd_TON_12.03.25_LS,TON,1791,0,false,2,0.07,0.0321,0.0321,1542.6,908,911,0
AquaCultureRd_TON_12.03.25_LS,TON,1792,0,false,1,0.02,0.026,0.026,1044.1,932,932,0
AquaCultureRd_TON_12.03.25_LS,TON,1793,0,false,1,0.02,0.0259,0.0259,1817.5,949,949,0
AquaCultureRd_TON_12.03.25_LS,TON,1794,0,false,2,0.52,0.0503,0.0503,1266.0,967,997,0
AquaCultureRd_TON_12.03.25_LS,TON,1795,0,false,1,0.02,0.0225,0.0225,1453.4,967,967,0
AquaCultureRd_TON_12.03.25_LS,TON,1796,0,false,9,0.97,0.0646,0.0962,955.5,1016,1073,0
AquaCultureRd_TON_12.03.25_LS,TON,1797,0,false,1,0.02,0.038,0.038,962.8,1023,1023,0
AquaCultureRd_TON_12.03.25_LS,TON,1798,0,false,1,0.02,0.0726,0.0726,489.6,1033,1033,0
AquaCultureRd_TON_12.03.25_LS,TON,1799,0,false,5,0.93,0.0493,0.0493,1523.6,1060,1115,0
AquaCultureRd_TON_12.03.25_LS,TON,1800,0,false,13,1.12,0.0518,0.0895,1189.7,1061,1127,0
AquaCultureRd_TON_12.03.25_LS,TON,1801,0,false,1,0.02,0.0203,0.0203,438.8,1061,1061,0
AquaCultureRd_TON_12.03.25_LS,TON,1802,0,false,2,0.03,0.0358,0.0358,613.3,1064,1065,0
AquaCultureRd_TON_12.03.25_LS,TON,1803,0,false,3,0.15,0.1355,0.1355,820.1,1065,1073,0
AquaCultureRd_TON_12.03.25_LS,TON,1804,0,false,1,0.02,0.0778,0.0778,797.4,1079,1079,0
AquaCultureRd_TON_12.03.25_LS,TON,1805,0,false,2,0.35,0.0288,0.0288,1068.7,1089,1109,0
AquaCultureRd_TON_12.03.25_LS,TON,1806,0,false,2,0.35,0.0473,0.0473,1206.2,1105,1125,0
AquaCultureRd_TON_12.03.25_LS,TON,1807,0,false,4,0.07,0.029,0.029,407.1,1110,1113,0
AquaCultureRd_TON_12.03.25_LS,TON,1808,0,false,1,0.02,0.0256,0.0256,789.2,1111,1111,0
AquaCultureRd_TON_12.03.25_LS,TON,1809,0,false,1,0.02,0.337,0.337,2063.6,1116,1116,0
AquaCultureRd_TON_12.03.25_LS,TON,1810,0,false,1,0.02,0.0524,0.0524,436.7,1141,1141,0
AquaCultureRd_TON_12.03.25_LS,TON,1811,0,false,5,0.33,0.0711,0.0711,1231.4,1164,1183,0
AquaCultureRd_TON_12.03.25_LS,TON,1812,0,false,2,0.32,0.0305,0.0305,1261.8,1164,1182,0
AquaCultureRd_TON_12.03.25_LS,TON,1813,0,false,1,0.02,0.0535,0.0535,1942.3,1174,1174,0
AquaCultureRd_TON_12.03.25_LS,TON,1814,0,false,2,0.33,0.0219,0.0219,566.3,1194,1213,0
AquaCultureRd_TON_12.03.25_LS,TON,1815,0,false,1,0.02,0.0208,0.0208,354.4,1194,1194,0
AquaCultureRd_TON_12.03.25_LS,TON,1816,0,false,1,0.02,0.0398,0.0398,942.8,1232,1232,0
AquaCultureRd_TON_12.03.25_LS,TON,1817,0,false,2,0.2,0.0514,0.0514,425.8,1283,1294,0
AquaCultureRd_TON_12.03.25_LS,TON,1818,0,false,3,0.1,0.0294,0.0294,428.7,1294,1299,0
AquaCultureRd_TON_12.03.25_LS,TON,1819,0,false,30,1.32,0.0359,0.0868,444.2,1330,1408,0
AquaCultureRd_TON_12.03.25_LS,TON,1820,0,false,12,1.3,0.0306,0.0419,462.3,1330,1407,0
AquaCultureRd_TON_12.03.25_LS,TON,1821,0,false,8,1.0,0.0277,0.0313,481.0,1330,1389,0
AquaCultureRd_TON_12.03.25_LS,TON,1822,0,false,1,0.02,0.0201,0.0201,483.4,1331,1331,0
AquaCultureRd_TON_12.03.25_LS,TON,1823,0,false,1,0.02,0.0295,0.0295,486.2,1354,1354,0
AquaCultureRd_TON_12.03.25_LS,TON,1824,0,false,4,0.2,0.0307,0.0307,444.3,1362,1373,0
AquaCultureRd_TON_12.03.25_LS,TON,1825,0,false,1,0.02,0.025,0.025,455.3,1362,1362,0
AquaCultureRd_TON_12.03.25_LS,TON,1826,0,false,1,0.02,0.0286,0.0286,338.5,1744,1744,0
AquaCultureRd_TON_12.03.25_LS,TON,1827,0,false,9,0.3,0.0338,0.0397,333.0,1782,1799,0
AquaCultureRd_TON_12.03.25_LS,TON,1828,0,false,7,0.22,0.0259,0.0278,316.7,1782,1794,0
AquaCultureRd_TON_12.03.25_LS,TON,1829,0,false,3,0.05,0.029,0.029,308.6,1782,1784,0
AquaCultureRd_TON_12.03.25_LS,TON,1830,0,false,3,0.05,0.0278,0.0278,307.7,1782,1784,0
AquaCultureRd_TON_12.03.25_LS,TON,1831,0,false,2,0.03,0.0269,0.0269,321.0,1782,1783,0
AquaCultureRd_TON_12.03.25_LS,TON,1832,0,false,4,0.07,0.0248,0.0248,395.7,1788,1791,0
AquaCultureRd_TON_12.03.25_LS,TON,1833,0,false,2,0.03,0.0296,0.0296,320.2,1788,1789,0
AquaCultureRd_TON_12.03.25_LS,TON,1834,0,false,2,0.03,0.028,0.028,326.5,1788,1789,0
AquaCultureRd_TON_12.03.25_LS,TON,1835,0,false,1,0.02,0.0333,0.0333,314.6,1789,1789,0
AquaCultureRd_TON_12.03.25_LS,TON,1836,0,false,1,0.02,0.0307,0.0307,304.8,1789,1789,0
AquaCultureRd_TON_12.03.25_LS,TON,1837,0,false,1,0.02,0.0243,0.0243,338.6,1789,1789,0
AquaCultureRd_TON_12.03.25_LS,TON,1838,0,false,2,0.03,0.043,0.043,330.3,1793,1794,0
AquaCultureRd_TON_12.03.25_LS,TON,1839,0,false,2,0.03,0.0312,0.0312,323.9,1793,1794,0
AquaCultureRd_TON_12.03.25_LS,TON,1840,0,false,1,0.02,0.0365,0.0365,310.5,1794,1794,0
AquaCultureRd_TON_12.03.25_LS,TON,1841,0,false,1,0.02,0.0242,0.0242,321.1,1794,1794,0
AquaCultureRd_TON_12.03.25_LS,TON,1842,0,false,3,0.23,0.0355,0.0355,335.3,2001,2014,0
AquaCultureRd_TON_12.03.25_LS,TON,1843,0,false,2,0.2,0.0234,0.0234,351.1,2003,2014,0
AquaCultureRd_TON_12.03.25_LS,TON,1844,0,false,1,0.02,0.0275,0.0275,341.2,2014,2014,0
AquaCultureRd_TON_12.03.25_LS,TON,1845,0,false,1,0.02,0.0267,0.0267,401.7,2014,2014,0
AquaCultureRd_TON_12.03.25_LS,TON,1846,0,false,1,0.02,0.0296,0.0296,1520.1,2029,2029,0
AquaCultureRd_TON_12.03.25_LS,TON,1847,0,false,1,0.02,0.0401,0.0401,365.0,2063,2063,0
AquaCultureRd_TON_12.03.25_LS,TON,1848,0,false,1,0.02,0.0271,0.0271,206.0,2125,2125,0
AquaCultureRd_TON_12.03.25_LS,TON,1849,0,false,1,0.02,0.0211,0.0211,246.3,2172,2172,0
AquaCultureRd_TON_12.03.25_LS,TON,1850,0,false,1,0.02,0.0217,0.0217,391.3,2196,2196,0
AquaCultureRd_TON_12.03.25_LS,TON,1851,0,false,1,0.02,0.0666,0.0666,415.0,2203,2203,0
AquaCultureRd_TON_12.03.25_LS,TON,1852,0,false,1,0.02,0.0328,0.0328,393.1,2256,2256,0
AquaCultureRd_TON_12.03.25_LS,TON,1853,0,false,2,0.03,0.0234,0.0234,414.2,2390,2391,0
AquaCultureRd_TON_12.03.25_LS,TON,1854,0,false,1,0.02,0.0582,0.0582,318.3,2391,2391,0
AquaCultureRd_TON_12.03.25_LS,TON,1855,0,false,1,0.02,0.0386,0.0386,306.8,2391,2391,0
AquaCultureRd_TON_12.03.25_LS,TON,1856,0,false,1,0.02,0.0274,0.0274,352.0,2391,2391,0
AquaCultureRd_TON_12.03.25_LS,TON,1857,0,false,1,0.02,0.0217,0.0217,383.5,2396,2396,0
